PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 905446808, 0.5119248032569885, -0.008349645882844925, -0.0006798175163567066, 0.8589893579483032, 0, 0, 0, 0, 0, 0, 
1, 905463475, 0.5120875835418701, -0.008386109955608845, -0.0005615887930616736, 0.8588922023773193, -0.13751031458377838, -0.11558093130588531, 10.328802108764648, 0.8269252777099609, 0.39259785413742065, 1.2507129907608032, 
2, 905480142, 0.5120200514793396, -0.008410480804741383, -0.0005046720616519451, 0.8589322566986084, -0.14691385626792908, -0.10664878785610199, 10.322391510009766, 0.8277320861816406, 0.37130093574523926, 1.2687572240829468, 
3, 905496809, 0.5124049186706543, -0.008445980958640575, -0.0004161863762419671, 0.8587024807929993, -0.14631684124469757, -0.09315042197704315, 10.323304176330566, 0.8622195720672607, 0.4524163603782654, 1.271997094154358, 
4, 905513476, 0.5122851729393005, -0.00846143253147602, -0.0002958923578262329, 0.8587737679481506, -0.16147932410240173, -0.1088036596775055, 10.33889102935791, 0.8548302054405212, 0.45324867963790894, 1.2949460744857788, 
5, 905530143, 0.5121548771858215, -0.008505149744451046, -0.00018148186791222543, 0.8588511347770691, -0.1665857881307602, -0.11069495975971222, 10.329745292663574, 0.8023625612258911, 0.43113213777542114, 1.2383930683135986, 
6, 905546810, 0.5120925903320312, -0.008560935966670513, -0.00006230000144569203, 0.8588876128196716, -0.145925372838974, -0.11736438423395157, 10.341691017150879, 0.8515133261680603, 0.40403398871421814, 1.2343465089797974, 
7, 905563477, 0.5117582082748413, -0.008603428490459919, 0.000026674675609683618, 0.8590865731239319, -0.1316387802362442, -0.10650379955768585, 10.346284866333008, 0.794960618019104, 0.3876674175262451, 1.1859641075134277, 
8, 905580144, 0.5116193294525146, -0.008625563234090805, 0.0001191882838611491, 0.859169065952301, -0.13925701379776, -0.10974980890750885, 10.317907333374023, 0.8368374109268188, 0.4639163911342621, 1.2727911472320557, 
9, 905596811, 0.5116907954216003, -0.008640207350254059, 0.00020255090203136206, 0.8591261506080627, -0.1498861461877823, -0.11260095238685608, 10.343550682067871, 0.8171411156654358, 0.45168638229370117, 1.2842785120010376, 
10, 905613478, 0.5116342306137085, -0.008653732016682625, 0.00029779429314658046, 0.8591598868370056, -0.1385822296142578, -0.11734896153211594, 10.333528518676758, 0.8689044713973999, 0.4875185191631317, 1.1990138292312622, 
11, 905630145, 0.5116192698478699, -0.00865177996456623, 0.0003785541921388358, 0.8591687679290771, -0.14806820452213287, -0.1018950492143631, 10.325249671936035, 0.8588131070137024, 0.3884486258029938, 1.2540810108184814, 
12, 905646812, 0.5112994909286499, -0.00865738745778799, 0.00046435679541900754, 0.8593589067459106, -0.15408557653427124, -0.11754019558429718, 10.321650505065918, 0.8475562930107117, 0.46216192841529846, 1.2088617086410522, 
13, 905663479, 0.511104166507721, -0.008660591207444668, 0.0005521072307601571, 0.8594750165939331, -0.16091445088386536, -0.1094106063246727, 10.33261489868164, 0.8720291256904602, 0.43432092666625977, 1.250751256942749, 
14, 905680146, 0.510769784450531, -0.008665572851896286, 0.0006511103129014373, 0.8596736192703247, -0.14764592051506042, -0.1141522005200386, 10.319859504699707, 0.9139059782028198, 0.4562966227531433, 1.2343335151672363, 
15, 905696813, 0.5106565356254578, -0.00867221038788557, 0.0007364486809819937, 0.8597408533096313, -0.15554022789001465, -0.11399424076080322, 10.321698188781738, 0.8253756165504456, 0.424472838640213, 1.169559121131897, 
16, 905713480, 0.5105575919151306, -0.008678067475557327, 0.0008174789254553616, 0.8597994446754456, -0.14294521510601044, -0.09887489676475525, 10.326263427734375, 0.7931932210922241, 0.39608117938041687, 1.267117977142334, 
17, 905730147, 0.5104368329048157, -0.008673341013491154, 0.0009097452857531607, 0.8598711490631104, -0.1442616879940033, -0.10631545633077621, 10.340960502624512, 0.8653697967529297, 0.3891913592815399, 1.2205156087875366, 
18, 905746814, 0.5103222727775574, -0.008677099831402302, 0.0010029916884377599, 0.8599388599395752, -0.145659938454628, -0.11749601364135742, 10.334627151489258, 0.8188571929931641, 0.44918909668922424, 1.2252283096313477, 
19, 905763481, 0.5101888179779053, -0.008676876313984394, 0.0010934708407148719, 0.8600179553031921, -0.13684996962547302, -0.11055941879749298, 10.307175636291504, 0.8286284804344177, 0.42369166016578674, 1.2039954662322998, 
20, 905780148, 0.5101192593574524, -0.008683718740940094, 0.0011709313839673996, 0.8600590825080872, -0.1500687450170517, -0.10536347329616547, 10.3117094039917, 0.7417117357254028, 0.4430676996707916, 1.2800524234771729, 
21, 905796815, 0.5099124908447266, -0.008684016764163971, 0.0012652052100747824, 0.8601815700531006, -0.14784668385982513, -0.11212028563022614, 10.333748817443848, 0.8548303246498108, 0.4599592983722687, 1.3227999210357666, 
22, 905813482, 0.5100242495536804, -0.008675698190927505, 0.00136092328466475, 0.8601153492927551, -0.16010500490665436, -0.09646622836589813, 10.330904960632324, 0.8538697957992554, 0.3982710838317871, 1.2483692169189453, 
23, 905830149, 0.5099722146987915, -0.00867148395627737, 0.001449872157536447, 0.8601459860801697, -0.1651112288236618, -0.09832458943128586, 10.331841468811035, 0.7973936796188354, 0.3950694501399994, 1.1876416206359863, 
24, 905846816, 0.5098950266838074, -0.008662023581564426, 0.0015457677654922009, 0.8601917624473572, -0.14892539381980896, -0.09590066224336624, 10.355707168579102, 0.8472360372543335, 0.3769229054450989, 1.2295951843261719, 
25, 905863483, 0.509791910648346, -0.008647700771689415, 0.0016523200320079923, 0.8602527379989624, -0.15937215089797974, -0.11435779184103012, 10.337510108947754, 0.9021753668785095, 0.38242965936660767, 1.2313114404678345, 
26, 905880150, 0.5096924901008606, -0.008642837405204773, 0.0017556146485731006, 0.8603114485740662, -0.1441068947315216, -0.1100497916340828, 10.327495574951172, 0.8671371936798096, 0.42771291732788086, 1.2450398206710815, 
27, 905896817, 0.5096688866615295, -0.008641360327601433, 0.0018595228902995586, 0.8603251576423645, -0.14360125362873077, -0.10377703607082367, 10.331144332885742, 0.8615023493766785, 0.4557075500488281, 1.26951265335083, 
28, 905913484, 0.5095441341400146, -0.008633536286652088, 0.0019598444923758507, 0.860399067401886, -0.14945481717586517, -0.09933111816644669, 10.320137023925781, 0.8628727197647095, 0.41229403018951416, 1.2819604873657227, 
29, 905930151, 0.5094411969184875, -0.008628806099295616, 0.0020612250082194805, 0.8604598641395569, -0.14179886877536774, -0.102974072098732, 10.347688674926758, 0.859773576259613, 0.4368310272693634, 1.2654787302017212, 
30, 905946818, 0.5092715620994568, -0.00861926656216383, 0.002158945659175515, 0.8605601787567139, -0.1559230238199234, -0.11140834540128708, 10.320267677307129, 0.8381947875022888, 0.3944036066532135, 1.281998872756958, 
31, 905963485, 0.5092054605484009, -0.0086173415184021, 0.002258892869576812, 0.8605991005897522, -0.14729313552379608, -0.10965430736541748, 10.341383934020996, 0.8386110663414001, 0.45078352093696594, 1.2358896732330322, 
32, 905980152, 0.5090939402580261, -0.008604036644101143, 0.002357825404033065, 0.8606647849082947, -0.14944809675216675, -0.10518350452184677, 10.335875511169434, 0.8620017170906067, 0.3759239912033081, 1.2067358493804932, 
33, 905996819, 0.5089884996414185, -0.008592882193624973, 0.0024557937867939472, 0.8607269525527954, -0.1533357948064804, -0.10636860132217407, 10.31210994720459, 0.8530757427215576, 0.3874496817588806, 1.200921893119812, 
34, 906013486, 0.5089391469955444, -0.008585348725318909, 0.0025551815051585436, 0.8607559204101562, -0.15008598566055298, -0.10930339992046356, 10.320417404174805, 0.8597670197486877, 0.419497549533844, 1.2335970401763916, 
35, 906030153, 0.5089040994644165, -0.008573856204748154, 0.0026630456559360027, 0.8607763648033142, -0.14218880236148834, -0.10678921639919281, 10.314061164855957, 0.9163712859153748, 0.42316022515296936, 1.2148616313934326, 
36, 906046820, 0.5089044570922852, -0.008563759736716747, 0.0027622473426163197, 0.8607759475708008, -0.14262938499450684, -0.10487557202577591, 10.3278169631958, 0.8612462878227234, 0.4048663377761841, 1.2574363946914673, 
37, 906063487, 0.5088343620300293, -0.008545314893126488, 0.0028545381501317024, 0.8608172535896301, -0.15224677324295044, -0.11480182409286499, 10.339807510375977, 0.8443418145179749, 0.3303973972797394, 1.2618416547775269, 
38, 906080154, 0.5087266564369202, -0.008537202142179012, 0.002957782242447138, 0.8608806729316711, -0.14412826299667358, -0.10605068504810333, 10.324244499206543, 0.8696984648704529, 0.42591995000839233, 1.2196447849273682, 
39, 906096821, 0.5086701512336731, -0.008529831655323505, 0.003051576903089881, 0.860913872718811, -0.15557366609573364, -0.11066891252994537, 10.318782806396484, 0.8178582787513733, 0.4034448564052582, 1.2384699583053589, 
40, 906113488, 0.5086312890052795, -0.00853215716779232, 0.003151203505694866, 0.8609364628791809, -0.14159439504146576, -0.11741930991411209, 10.329941749572754, 0.8234291076660156, 0.4811025857925415, 1.2036751508712769, 
41, 906130155, 0.5085555911064148, -0.008516954258084297, 0.0032408852130174637, 0.8609809875488281, -0.15550388395786285, -0.10554862022399902, 10.327960014343262, 0.8214697241783142, 0.3419743478298187, 1.2420942783355713, 
42, 906146822, 0.5084500908851624, -0.008510855957865715, 0.003340809838846326, 0.8610429763793945, -0.14839604496955872, -0.09762328118085861, 10.327038764953613, 0.8542410731315613, 0.4308120012283325, 1.195005178451538, 
43, 906163489, 0.5083500146865845, -0.008511582389473915, 0.003448492381721735, 0.8611016869544983, -0.1391019970178604, -0.11260569095611572, 10.32820987701416, 0.873604416847229, 0.4987368881702423, 1.2069921493530273, 
44, 906180156, 0.508249819278717, -0.00850567128509283, 0.003548894077539444, 0.861160397529602, -0.13530243933200836, -0.11140380054712296, 10.363058090209961, 0.855124831199646, 0.4365108609199524, 1.1867836713790894, 
45, 906196823, 0.5081313252449036, -0.008494245819747448, 0.0036371818277984858, 0.8612300753593445, -0.14726652204990387, -0.10161811858415604, 10.342778205871582, 0.7804958820343018, 0.3530583083629608, 1.250168800354004, 
46, 906213490, 0.5080507397651672, -0.008489709347486496, 0.0037358333356678486, 0.8612772226333618, -0.1491939276456833, -0.09297829866409302, 10.325309753417969, 0.8296273946762085, 0.43777868151664734, 1.232591986656189, 
47, 906230157, 0.5079679489135742, -0.008472517132759094, 0.003829721827059984, 0.8613258600234985, -0.15535195171833038, -0.10467923432588577, 10.347433090209961, 0.8542858958244324, 0.35236671566963196, 1.2372854948043823, 
48, 906246824, 0.5079231858253479, -0.008474721573293209, 0.003934674896299839, 0.8613516688346863, -0.16271936893463135, -0.09802243113517761, 10.303407669067383, 0.8341671824455261, 0.49692481756210327, 1.2601319551467896, 
49, 906263491, 0.5078902840614319, -0.008468596264719963, 0.004025207832455635, 0.8613708019256592, -0.14038914442062378, -0.0872279554605484, 10.33092212677002, 0.8064799308776855, 0.4100593626499176, 1.2212519645690918, 
50, 906280158, 0.5079994797706604, -0.008457839488983154, 0.004133980255573988, 0.8613060116767883, -0.15382733941078186, -0.10481417179107666, 10.322859764099121, 0.8958873152732849, 0.4374457001686096, 1.2770812511444092, 
51, 906296825, 0.508003830909729, -0.00844868179410696, 0.00423366017639637, 0.8613030910491943, -0.14442093670368195, -0.10371286422014236, 10.347678184509277, 0.8507962226867676, 0.4178391098976135, 1.2196959257125854, 
52, 906313492, 0.5079339146614075, -0.008430501446127892, 0.00433892197906971, 0.8613439798355103, -0.1473304033279419, -0.10318603366613388, 10.330309867858887, 0.903455913066864, 0.3768332302570343, 1.2939088344573975, 
53, 906330159, 0.5078669190406799, -0.008415301330387592, 0.004433825146406889, 0.8613831400871277, -0.1459055244922638, -0.10878206044435501, 10.325876235961914, 0.8443801999092102, 0.3650258183479309, 1.2823060750961304, 
54, 906346826, 0.5078607797622681, -0.008405689150094986, 0.004544214811176062, 0.8613862991333008, -0.1505577117204666, -0.08849599212408066, 10.328368186950684, 0.918644368648529, 0.45524656772613525, 1.1549086570739746, 
55, 906363493, 0.5078067183494568, -0.00839327648282051, 0.004641829524189234, 0.8614176511764526, -0.14033851027488708, -0.10431338101625443, 10.333285331726074, 0.8504889607429504, 0.3926362991333008, 1.2469223737716675, 
56, 906380160, 0.5076830983161926, -0.008379663340747356, 0.00474372785538435, 0.8614901304244995, -0.15053047239780426, -0.10185714811086655, 10.311254501342773, 0.8816083669662476, 0.3998975157737732, 1.2748528718948364, 
57, 906396827, 0.5076199173927307, -0.00837119109928608, 0.004835803527384996, 0.8615270256996155, -0.1567213535308838, -0.10606112331151962, 10.334223747253418, 0.817807137966156, 0.40364980697631836, 1.2483566999435425, 
58, 906413494, 0.5078164935112, -0.008357695303857327, 0.004942717961966991, 0.8614106178283691, -0.14956754446029663, -0.09634949266910553, 10.336931228637695, 0.8867436051368713, 0.418645977973938, 1.2706266641616821, 
59, 906430161, 0.5077397227287292, -0.008348505944013596, 0.0050462051294744015, 0.8614553809165955, -0.15511886775493622, -0.11821348965167999, 10.344596862792969, 0.8703514933586121, 0.4297490417957306, 1.3057419061660767, 
60, 906446828, 0.5077296495437622, -0.008333220146596432, 0.005149088334292173, 0.8614608645439148, -0.15430238842964172, -0.10842792689800262, 10.32254695892334, 0.8817490339279175, 0.390407919883728, 1.2118326425552368, 
61, 906463495, 0.5077234506607056, -0.008326067589223385, 0.005250091198831797, 0.8614638447761536, -0.14010022580623627, -0.10501772910356522, 10.327240943908691, 0.8604331016540527, 0.43765702843666077, 1.142531394958496, 
62, 906480162, 0.507666289806366, -0.008325010538101196, 0.005337045527994633, 0.8614970445632935, -0.14794830977916718, -0.10985533893108368, 10.32913875579834, 0.7547422051429749, 0.4253501296043396, 1.303724765777588, 
63, 906496829, 0.5076154470443726, -0.008309648372232914, 0.005436479579657316, 0.861526608467102, -0.14495161175727844, -0.08845982700586319, 10.313309669494629, 0.8782274723052979, 0.3841969072818756, 1.2553232908248901, 
64, 906513496, 0.5076022744178772, -0.008304452523589134, 0.005536854732781649, 0.8615338206291199, -0.15049655735492706, -0.09796836227178574, 10.348273277282715, 0.8569625616073608, 0.45486879348754883, 1.2473129034042358, 
65, 906530163, 0.5075414776802063, -0.008290210738778114, 0.005636255722492933, 0.8615690469741821, -0.13727647066116333, -0.10690521448850632, 10.327532768249512, 0.8628597855567932, 0.3847603499889374, 1.2028300762176514, 
66, 906546830, 0.507487416267395, -0.008285006508231163, 0.005732197314500809, 0.8616003394126892, -0.13963578641414642, -0.11359456181526184, 10.32127571105957, 0.8248378038406372, 0.43462833762168884, 1.2293137311935425, 
67, 906563497, 0.5074316263198853, -0.008281719870865345, 0.00583612872287631, 0.8616325259208679, -0.1501031219959259, -0.11000421643257141, 10.321191787719727, 0.8718499541282654, 0.4788230061531067, 1.2897980213165283, 
68, 906580164, 0.5073488354682922, -0.008271136321127415, 0.005927998572587967, 0.8616806864738464, -0.14782889187335968, -0.10449294745922089, 10.331253051757812, 0.8281610608100891, 0.3925018012523651, 1.290367841720581, 
69, 906596831, 0.5073475241661072, -0.008258666843175888, 0.006024287547916174, 0.8616809248924255, -0.16207052767276764, -0.10791176557540894, 10.333086967468262, 0.8497012853622437, 0.39510148763656616, 1.244533896446228, 
70, 906613498, 0.5073243379592896, -0.00824004877358675, 0.00611914461478591, 0.8616940975189209, -0.15386579930782318, -0.10014493763446808, 10.323929786682129, 0.8647936582565308, 0.35210418701171875, 1.2236659526824951, 
71, 906630165, 0.5073228478431702, -0.00823091808706522, 0.006214000750333071, 0.8616945147514343, -0.14335034787654877, -0.10711950063705444, 10.318718910217285, 0.8376760482788086, 0.41158327460289, 1.2353132963180542, 
72, 906646832, 0.507331907749176, -0.00822683796286583, 0.006314714904874563, 0.8616883754730225, -0.13747461140155792, -0.10646983236074448, 10.327061653137207, 0.8579806685447693, 0.4655812978744507, 1.252954125404358, 
73, 906663499, 0.5073302388191223, -0.008215119130909443, 0.006395116914063692, 0.8616889119148254, -0.1645641177892685, -0.10284768790006638, 10.344218254089355, 0.7604922652244568, 0.3480125665664673, 1.251961588859558, 
74, 906680166, 0.5072664022445679, -0.008206457830965519, 0.006495173089206219, 0.8617258667945862, -0.12828978896141052, -0.11193225532770157, 10.32738208770752, 0.859754204750061, 0.426553875207901, 1.292672872543335, 
75, 906696833, 0.5072259306907654, -0.008199777454137802, 0.0065858568996191025, 0.8617489337921143, -0.1521613597869873, -0.09488888829946518, 10.328743934631348, 0.8105650544166565, 0.41378599405288696, 1.2565077543258667, 
76, 906713500, 0.5071665644645691, -0.008186174556612968, 0.006674760486930609, 0.8617833256721497, -0.15217047929763794, -0.1162685751914978, 10.328304290771484, 0.8237044215202332, 0.3671708405017853, 1.2881522178649902, 
77, 906730167, 0.5071378350257874, -0.00817803293466568, 0.0067628296092152596, 0.8617996573448181, -0.1431857943534851, -0.1094576045870781, 10.321919441223145, 0.8024458289146423, 0.39690718054771423, 1.1943202018737793, 
78, 906746834, 0.5071547031402588, -0.008174816146492958, 0.006858357694000006, 0.8617890477180481, -0.15848027169704437, -0.11479602009057999, 10.32560920715332, 0.8311064839363098, 0.4564566910266876, 1.206178903579712, 
79, 906763501, 0.5070902705192566, -0.0081692049279809, 0.006953506730496883, 0.8618262410163879, -0.14048901200294495, -0.10532564669847488, 10.334817886352539, 0.8438039422035217, 0.43770185112953186, 1.2359346151351929, 
80, 906780168, 0.507031261920929, -0.008160366676747799, 0.007041062694042921, 0.861860454082489, -0.14459598064422607, -0.11030752956867218, 10.323965072631836, 0.8017927408218384, 0.3906576931476593, 1.3050822019577026, 
81, 906796835, 0.506978452205658, -0.00814730953425169, 0.007134413346648216, 0.8618906736373901, -0.14138908684253693, -0.11143888533115387, 10.32226848602295, 0.8639291524887085, 0.39090102910995483, 1.1766859292984009, 
82, 906813502, 0.5069933533668518, -0.008136344142258167, 0.007228523027151823, 0.8618812561035156, -0.13962596654891968, -0.10167190432548523, 10.325813293457031, 0.8546189069747925, 0.4094190001487732, 1.2895866632461548, 
83, 906830169, 0.5069794654846191, -0.00812436081469059, 0.007316275499761105, 0.8618888258934021, -0.13944140076637268, -0.08360021561384201, 10.321845054626465, 0.8231025338172913, 0.3810913562774658, 1.279072642326355, 
84, 906846836, 0.5069199204444885, -0.008113298565149307, 0.00741735240444541, 0.8619231581687927, -0.15064968168735504, -0.10627998411655426, 10.320464134216309, 0.9080213904380798, 0.43454498052597046, 1.185509204864502, 
85, 906863503, 0.506938099861145, -0.00810390617698431, 0.007512671872973442, 0.8619116544723511, -0.16214753687381744, -0.1049908846616745, 10.327722549438477, 0.861624002456665, 0.42701488733291626, 1.2583006620407104, 
86, 906880170, 0.5068955421447754, -0.008094224147498608, 0.007604389917105436, 0.861936092376709, -0.15077975392341614, -0.10734245181083679, 10.324302673339844, 0.8434902429580688, 0.40802308917045593, 1.2182552814483643, 
87, 906896837, 0.5068590641021729, -0.008081698790192604, 0.0076878671534359455, 0.8619568347930908, -0.15481077134609222, -0.10549721121788025, 10.331624984741211, 0.807350754737854, 0.3656724989414215, 1.2644093036651611, 
88, 906913504, 0.5067931413650513, -0.008071358315646648, 0.007781879045069218, 0.8619948625564575, -0.15652789175510406, -0.093986377120018, 10.321355819702148, 0.8623795509338379, 0.41112223267555237, 1.2289742231369019, 
89, 906930171, 0.5068095326423645, -0.00806246418505907, 0.007866361178457737, 0.8619844317436218, -0.15089114010334015, -0.10248542577028275, 10.323517799377441, 0.8032910823822021, 0.39357754588127136, 1.1870461702346802, 
90, 906946838, 0.5067527890205383, -0.008049712516367435, 0.00796095747500658, 0.862017035484314, -0.1478775143623352, -0.1091153547167778, 10.330185890197754, 0.8829979300498962, 0.4028621315956116, 1.181641936302185, 
91, 906963505, 0.5067327618598938, -0.008047420531511307, 0.008068585768342018, 0.8620278835296631, -0.14225976169109344, -0.10504356771707535, 10.365033149719238, 0.9165376424789429, 0.5109861493110657, 1.2224299907684326, 
92, 906980172, 0.5066817998886108, -0.008039392530918121, 0.008164986036717892, 0.8620570302009583, -0.14734767377376556, -0.10813010483980179, 10.342243194580078, 0.8503031730651855, 0.4252732992172241, 1.228782057762146, 
93, 906996839, 0.5066836476325989, -0.008025282993912697, 0.008257688954472542, 0.8620553016662598, -0.15374326705932617, -0.10015462338924408, 10.326507568359375, 0.8629175424575806, 0.38878801465034485, 1.2112374305725098, 
94, 907013506, 0.5066723823547363, -0.008017606101930141, 0.008340402506291866, 0.8620610237121582, -0.1625957190990448, -0.10751171410083771, 10.324825286865234, 0.7954855561256409, 0.3980405330657959, 1.2730599641799927, 
95, 907030173, 0.5066593885421753, -0.008012484759092331, 0.008432542905211449, 0.8620678186416626, -0.14122359454631805, -0.10046124458312988, 10.354290008544922, 0.8475818037986755, 0.44632047414779663, 1.2031246423721313, 
96, 907046840, 0.5066231489181519, -0.00800613034516573, 0.008530287072062492, 0.8620882630348206, -0.14362218976020813, -0.11331335455179214, 10.324434280395508, 0.8651329278945923, 0.4486960470676422, 1.290098786354065, 
97, 907063507, 0.5066136121749878, -0.008002445101737976, 0.00863219890743494, 0.8620929718017578, -0.14808514714241028, -0.10897484421730042, 10.34543228149414, 0.9059147834777832, 0.49257707595825195, 1.181584358215332, 
98, 907080174, 0.5066025257110596, -0.007991902530193329, 0.008724754676222801, 0.8620986342430115, -0.15948054194450378, -0.10701625794172287, 10.33618450164795, 0.8599848747253418, 0.41187784075737, 1.2191901206970215, 
99, 907096841, 0.5065627098083496, -0.007986074313521385, 0.00882803089916706, 0.8621209263801575, -0.13681824505329132, -0.09780900180339813, 10.339974403381348, 0.9194958806037903, 0.48035338521003723, 1.2080740928649902, 
100, 907113508, 0.5065401196479797, -0.007985512726008892, 0.008917427621781826, 0.8621333241462708, -0.14519529044628143, -0.10666227340698242, 10.342023849487305, 0.8159053921699524, 0.46421733498573303, 1.2084583044052124, 
101, 907130175, 0.506554126739502, -0.007974976673722267, 0.009012182243168354, 0.8621242046356201, -0.14452612400054932, -0.10356046259403229, 10.330137252807617, 0.8807567358016968, 0.4270661771297455, 1.2167057991027832, 
